"","forest","plot","ba","ht"
"1210","116","505530O",66.5908573557231,58
"1211","116","505630O",86.8952535646204,67.2727272727273
"1212","116","505730O",142.373018728030,54.4791666666667
"1213","116","505830O",17.4027147103254,51.6
"1214","116","505930O",23.7338604137850,24.2666666666667
"1215","116","506030O",82.1740660098485,52.5
"1216","116","506130O",59.4594790597797,50.1875
"1217","106","50616O",242.740321440681,80.6285714285714
"1218","116","506230O",37.8025241401477,60.5555555555556
"1219","116","506330O",147.015662431806,52.825
"1220","116","506430O",218.165721542843,54.969696969697
"1221","116","506530O",32.0009021886176,70
"1222","116","506630O",16.0053624785856,83.5
"1223","116","506730O",141.467446364209,55.6190476190476
"1224","116","506830O",187.66972799772,25.2564102564103
"1225","116","506930O",35.740124981325,25
"1226","116","507030O",18.7608034211458,92.25
"1227","116","507230O",98.3108376656498,56.2941176470588
"1228","116","507430O",43.7457688661903,22.7894736842105
"1229","116","508130O",107.17070672835,55.7777777777778
"1230","106","50816O",118.774963736463,71.8823529411765
"1231","110","510330O",82.5847653492562,70.6190476190476
"1232","110","510630O",92.2288090136453,33.2380952380952
"1233","110","510730O",126.564734782088,61.8709677419355
"1234","110","510830O",159.459001628271,52.5454545454545
"1235","110","510930O",155.775837362008,41.2
"1236","110","511030O",15.5171404992535,26.75
"1237","110","511130O",98.3477934949191,53.2272727272727
"1238","106","51116O",144.004063476937,80.2777777777778
"1239","110","511230O",126.88983607836,83.2903225806452
"1240","110","511330O",109.143910844803,57.75
"1241","110","511430O",75.867953790143,73
"1242","110","511530O",143.499990576600,80.2051282051282
"1243","110","511630O",156.789982296745,41.1525423728814
"1244","113","5116O",44.0688376448998,55.2222222222222
"1245","110","511730O",160.883690089767,87.780487804878
"1246","110","511830O",91.426821988654,40.030303030303
"1247","110","512030O",154.597740806644,111.210526315789
"1248","110","512130O",75.9273858015549,68.1052631578947
"1249","110","512230O",71.5972600599267,52.5789473684211
"1250","110","512330O",123.933287062059,35.6666666666667
"1251","110","512430O",162.408913777104,64.7333333333333
"1252","110","512530O",132.276116562092,85.7083333333333
"1253","110","512730O",63.0776579363531,21.5
"1254","110","512830O",162.706653866485,77.3103448275862
"1255","110","512930O",118.738647997456,59.4166666666667
"1256","110","513130O",49.1400050183575,36.5
"1257","106","51316O",112.343505954684,58.6666666666667
"1258","110","513230O",142.864215098743,100.214285714286
"1259","110","513330O",186.097404377413,80.5882352941177
"1260","110","513430O",112.277811671568,73.7727272727273
"1261","110","513530O",218.729133882711,97.051282051282
"1262","110","513630O",80.002101141779,37.125
"1263","110","513730O",80.3723082188579,63.9473684210526
"1264","110","513830O",69.2214302424217,37.7142857142857
"1265","110","513930O",55.1871022371475,47.2
"1266","110","514030O",110.073546822567,70.7307692307692
"1267","110","514130O",89.1097068370446,34.3076923076923
"1268","110","514230O",143.916109202316,79.8461538461538
"1269","110","514330O",139.848870226900,71.84
"1270","110","514430O",51.4595272099032,36
"1271","110","514530O",80.3295055565411,88.6363636363636
"1272","110","514630O",131.772774192485,24.4583333333333
"1273","110","514830O",104.332355431191,28.5
"1274","110","515030O",44.0379812500093,25.3846153846154
"1275","106","51916O",8.0198603872748,49
"1276","106","52016O",24.0006797675388,41.3333333333333
"1277","106","52116O",56.3288313066425,73.625
"1278","113","5216O",59.8412289000647,37.5333333333333
"1279","106","52216O",106.139872872839,55.2666666666667
"1280","114","5230O",169.442432258506,39.975
"1281","106","52516O",59.0100184452157,39.125
"1282","106","52816O",48.0046290880725,58.6666666666667
"1283","106","53016O",48.0013567749485,84.5
"1284","114","530O",16.1653852012025,22.8333333333333
"1285","113","5316O",69.285428046556,32.7894736842105
"1286","114","5330O",92.16891560446,48.5652173913044
"1287","106","53416O",131.209420088411,62.4
"1288","106","53516O",40.0011294248417,42.4
"1289","106","53716O",117.441822945612,45.875
"1290","106","54016O",71.6015503663893,32.9
"1291","106","54116O",134.467802852034,56.3181818181818
"1292","106","54216O",70.6361611188947,42.1538461538462
"1293","106","54416O",104.840690140466,80.0714285714286
"1294","106","54516O",32.0139927202218,103.25
"1295","106","54616O",140.911339537240,50.1363636363636
"1296","106","54716O",103.617583321201,24.56
"1297","118","54816O",55.6328054089646,29.7272727272727
"1298","106","54916O",99.0144195368641,69.8461538461538
"1299","106","55016O",92.4125661311324,41.8461538461538
"1300","106","55116O",64.0148965279596,61.375
"1301","106","55216O",102.207358041536,63.6666666666667
"1302","114","5530O",83.031495145143,35.6538461538462
"1303","118","55316O",25.5256613698931,37.6
"1304","118","55416O",71.2554910829918,65
"1305","118","55516O",388.906266064678,64.2121212121212
"1306","118","55616O",8.00022613350323,56
"1307","106","55716O",128.407141382816,65.15
"1308","106","55816O",161.193227988393,56.32
"1309","118","55916O",54.9423113309328,40.4
"1310","118","56116O",69.633764708429,38.9
"1311","106","56216O",120.019745727004,52.0833333333333
"1312","110","5630O",11.4288937952094,31.5
"1313","106","56316O",52.0590246969054,23.3809523809524
"1314","106","56416O",195.217768879510,52.2857142857143
"1315","106","56916O",105.498243504805,36.1578947368421
"1316","106","57016O",105.895457598271,80.6875
"1317","110","5730O",131.630807507061,47.4666666666667
"1318","106","57316O",119.251730547228,51.6521739130435
"1319","106","57816O",148.981525567816,76.5263157894737
"1320","106","57916O",115.651777216191,55.9473684210526
"1321","110","5830O",193.526525982013,51.0238095238095
"1322","110","587230O",104.900676857804,49.3913043478261
"1323","110","587430O",108.574488888917,59.2105263157895
"1324","110","587530O",52.064055174573,20.5
"1325","110","587630O",131.432278672529,58.3913043478261
"1326","110","587830O",17.3770886659098,31.25
"1327","110","587930O",111.703520998409,64.2
"1328","110","588130O",162.634200274813,73.516129032258
"1329","110","588230O",122.699501944105,41.4523809523809
"1330","110","588430O",50.091933559622,14.9032258064516
"1331","110","588630O",62.3880414780825,20.8823529411765
"1332","110","588730O",106.337353161958,47.4090909090909
"1333","110","588830O",53.7144796685642,28.2727272727273
"1334","110","588930O",253.940560181837,90.3555555555556
"1335","110","589030O",83.5513022693774,33.8888888888889
"1336","110","589130O",133.829666763832,47.0384615384615
"1337","110","589330O",128.441562688890,70.15625
"1338","110","589430O",149.198125999246,68.4333333333333
"1339","110","589530O",125.792438325965,66.7777777777778
"1340","110","589630O",107.498463203722,76.1923076923077
"1341","110","589730O",127.232320176303,79.1333333333333
"1342","110","589930O",149.251163576934,75.8888888888889
"1343","110","590030O",71.2972718878967,28.4666666666667
"1344","110","590130O",79.6171397741907,32.5714285714286
"1345","110","590230O",168.655270544775,29.974358974359
"1346","110","590330O",150.051309497777,75.6071428571429
"1347","110","590430O",28.013879587584,117.571428571429
"1348","110","590530O",85.8714706740808,50.0714285714286
"1349","110","590730O",103.478720584461,79.7307692307692
"1350","110","591330O",138.570987087194,27.4285714285714
"1351","110","591530O",52.2796305832254,70.8571428571429
"1352","110","591730O",172.177166939507,79.8604651162791
"1353","110","5930O",81.5883761547946,30.3928571428571
"1354","116","593530O",36.001018586821,57.7777777777778
"1355","116","594430O",62.7613145957842,31.5
"1356","116","594530O",37.4021499120314,42.3636363636364
"1357","116","594630O",50.486195060932,49.0769230769231
"1358","116","594830O",36.0010153990862,46.3333333333333
"1359","116","595030O",117.878920359849,50.448275862069
"1360","116","595130O",132.626515757739,72.4285714285714
"1361","116","595330O",98.3472316010797,34.4074074074074
"1362","116","595530O",75.007199318014,36.3333333333333
"1363","116","595630O",72.291646172394,60.0555555555556
"1364","116","595730O",247.427330733747,36.7368421052632
"1365","116","595830O",75.0279577810629,49.3157894736842
"1366","116","595930O",9.11287321367244,40.3333333333333
"1367","116","596030O",153.097195827818,64.2820512820513
"1368","116","596130O",108.699979864242,58.1111111111111
"1369","116","596230O",120.003386503234,75
"1370","116","596330O",60.004966964277,59.1333333333333
"1371","116","596430O",40.0011300338525,94.2
"1372","116","596530O",105.384944569457,53.0526315789474
"1373","116","596630O",155.578882881040,68.12
"1374","116","596730O",84.8679435172617,62.8636363636364
"1375","116","596930O",155.130318281153,35.3703703703704
"1376","116","597230O",40.0011034051460,130.4
"1377","116","597330O",40.0011280630486,65.2
"1378","116","597430O",120.003390251765,69.4
"1379","116","597530O",159.536329753580,47.76
"1380","116","597630O",35.2416884899254,39.2
"1381","116","597930O",299.364693392947,76.6666666666667
"1382","116","598030O",208.951619828803,69.037037037037
"1383","116","598130O",171.615099976602,51.0833333333333
"1384","116","598330O",16.0004480501819,78.5
"1385","116","598430O",16.4716898660836,44.3333333333333
"1386","116","598530O",216.006089686966,91.8518518518518
"1387","116","598630O",212.247018525894,81.7037037037037
"1388","116","598730O",48.0013559190827,86
"1389","116","598830O",192.843173067982,86.96
"1390","116","598930O",133.239601883450,84.1764705882353
"1391","116","599030O",129.935399141291,62.65
"1392","116","599130O",144.004059628704,65.8888888888889
"1393","116","599230O",230.667879228693,50.0810810810811
"1394","116","599330O",117.832485914206,64.375
"1395","113","599430O",110.759012750094,24.2424242424242
"1396","116","599530O",112.003156787443,85.8571428571429
"1397","116","599630O",130.392312500966,28.9666666666667
"1398","116","599730O",114.473674417348,35.3478260869565
"1399","116","599830O",136.003829240525,96.1176470588235
"1400","116","599930O",156.631594045154,60.8260869565217
"1401","116","600030O",213.095395455781,49.9189189189189
"1402","116","600130O",81.8773969817027,34.9230769230769
"1403","116","600230O",78.969166309591,51.4545454545455
"1404","116","600330O",28.205829514345,51
"1405","116","600430O",129.442272795051,61.8275862068966
"1406","116","600530O",97.5865975947162,88.1538461538462
"1407","116","600630O",160.656759997340,62.1304347826087
"1408","116","600730O",127.785371975841,71.5882352941177
"1409","116","600830O",181.877853065872,45.8076923076923
"1410","116","601030O",58.4864185388622,30.5
"1411","116","601130O",147.359384634905,52.5
"1412","116","601230O",71.1587439342993,53.7857142857143
"1413","116","601330O",108.340005048629,60.7857142857143
"1414","116","601530O",104.002939356696,96.2307692307692
"1415","116","601630O",56.3288288136579,71.375
"1416","116","601730O",165.214105635955,51.4193548387097
"1417","116","601830O",164.443033022702,42.5357142857143
"1418","116","601930O",120.003385787649,65.4
"1419","116","602030O",194.686170736132,41.1714285714286
"1420","116","602130O",109.949055249988,53.625
"1421","116","602330O",65.3281833920089,26
"1422","116","602430O",170.803520592699,38.1842105263158
"1423","116","602530O",163.443467705907,29.2647058823529
"1424","116","602630O",169.874349538959,68.9090909090909
"1425","116","602730O",72.3292815717564,65.7
"1426","116","602930O",35.6382790166838,55.75
"1427","116","603030O",133.526848477994,57.90625
"1428","110","6030O",172.400819428390,38.1666666666667
"1429","116","603130O",40.0093102455035,80.9
"1430","116","603330O",56.0015800636742,49.2857142857143
"1431","116","603430O",129.208911939856,65.6470588235294
"1432","116","603630O",58.9805646210429,37.7222222222222
"1433","116","603730O",40.001128969638,55.1
"1434","116","603830O",71.4560355803487,49.3888888888889
"1435","116","603930O",97.1873484975745,56.4166666666667
"1436","116","604030O",129.397583705767,55.3055555555556
"1437","116","604130O",189.710162041026,57.8214285714286
"1438","116","604330O",52.1814537731653,57.7692307692308
"1439","116","604930O",70.0449728484019,48.3333333333333
"1440","116","605130O",20.0005539646833,82
"1441","116","605330O",60.9805679814904,31.2857142857143
"1442","110","606730O",152.004286922688,81.421052631579
"1443","110","607230O",37.9535677041619,15.6666666666667
"1444","110","607330O",97.043475047571,53.7647058823529
"1445","110","607430O",57.8200106252374,92.3636363636364
"1446","110","607530O",116.226713389042,53.6129032258064
"1447","110","607630O",111.148797198872,79.3
"1448","110","607730O",127.537681005592,58.4545454545455
"1449","110","607830O",160.004513494705,66.625
"1450","110","607930O",85.4858292229843,62.2307692307692
"1451","116","608030O",96.0027093737605,75.1666666666667
"1452","116","608130O",88.00248970932,59
"1453","118","60816O",93.5035434856159,81
"1454","110","608230O",165.718962389964,71.2413793103448
"1455","110","608430O",11.4288957602631,117
"1456","110","608530O",29.5897704029162,44.3333333333333
"1457","110","608630O",188.383566067973,32.3235294117647
"1458","110","608730O",93.0011786134628,18.05
"1459","110","608830O",207.147424309768,85.6511627906977
"1460","110","608930O",220.173235513530,44.3043478260870
"1461","110","609030O",111.540771669343,49.8181818181818
"1462","110","609130O",177.196061914197,54.1875
"1463","110","609230O",103.983341824886,34.4
"1464","110","609330O",117.497693964221,27.1071428571429
"1465","110","609430O",35.3268581807518,63.625
"1466","110","609530O",205.720091002822,68.0555555555556
"1467","110","609630O",131.036204622956,29.3513513513514
"1468","110","609730O",126.550710257824,58.9166666666667
"1469","110","609830O",106.452721675042,19.0729166666667
"1470","110","609930O",48.0942623079418,31.4545454545455
"1471","110","610030O",169.697383235185,87.5294117647059
"1472","110","610130O",57.1444678359728,34.7
"1473","110","610330O",105.698489833813,43.05
"1474","110","610430O",106.183080017391,43.4761904761905
"1475","110","610730O",214.092267690317,57.4222222222222
"1476","110","610930O",87.6004128792559,21.68
"1477","110","6130O",108.944543161018,49.6086956521739
"1478","118","61316O",168.004740669679,84.3333333333333
"1479","118","61516O",289.429194007450,62.8297872340426
"1480","118","61616O",188.419562844787,53.125
"1481","118","61816O",120.399353636399,68
"1482","118","61916O",110.048245937845,34.7142857142857
"1483","118","62016O",106.866369678166,70.9375
"1484","118","62216O",104.002937413272,89.5384615384615
"1485","110","6230O",53.5731742473787,37.0526315789474
"1486","118","62316O",197.241452466859,112.04
"1487","118","62416O",90.0485848647361,37.2
"1488","118","62516O",96.9359517027227,23.4230769230769
"1489","118","62616O",122.004915955418,42.6153846153846
"1490","118","62716O",207.320683791928,60.05
"1491","118","62816O",48.9438317243934,67
"1492","118","62916O",94.9565318188314,70.1538461538462
"1493","118","63016O",135.226001622090,75.95
"1494","118","63116O",88.0155719513739,70.2727272727273
"1495","118","63216O",202.493536545649,61.7272727272727
"1496","110","6330O",38.9327381059939,14.6296296296296
"1497","118","63316O",204.842393575345,87.75
"1498","106","63516O",24.0006763922902,50.6666666666667
"1499","106","63616O",56.0146692525747,76
"1500","118","63716O",121.195589880808,58
"1501","118","63816O",210.969507719849,67.5333333333333
"1502","118","63916O",72.3292793441708,60.2
"1503","110","6430O",150.382349395987,62.0285714285714
"1504","118","64316O",128.003610077648,90.4375
"1505","118","64516O",45.8261682124726,36.9
"1506","118","64916O",44.9446280827198,32.1111111111111
"1507","106","65116O",141.776517953237,67.0555555555556
"1508","110","6530O",105.253640923138,89.6842105263158
"1509","118","65316O",128.003623077406,89.3125
"1510","118","65516O",58.9151150739079,34.9166666666667
"1511","118","65816O",24.0137666582771,62.3333333333333
"1512","118","66516O",55.8978815411696,36.3
"1513","118","66616O",56.0015830599681,56.2857142857143
"1514","118","66716O",183.964687352313,74.4074074074074
"1515","118","66916O",87.97179571434,36.4090909090909
"1516","118","67016O",29.4951926169210,30
"1517","118","67316O",124.556439024479,59.578947368421
"1518","118","67416O",233.088282252001,62.5882352941176
"1519","118","67516O",74.1246433288604,36.2631578947368
"1520","118","67616O",91.3535213980924,74.5
"1521","118","67716O",172.917766600838,67.2
"1522","118","67916O",185.222347398347,63.7777777777778
"1523","118","68016O",16.0102687391756,75
"1524","118","68116O",176.004971802678,79.5909090909091
"1525","118","68216O",63.9242816518444,60.6
"1526","118","68316O",50.2168329270099,60.7142857142857
"1527","118","68416O",169.415473406824,46.84
"1528","118","68516O",144.017152058245,68.6666666666667
"1529","118","68616O",267.217766710315,97.0277777777778
"1530","118","68716O",114.086502527773,54.047619047619
"1531","118","68816O",195.0498538257,77.3703703703704
"1532","116","688530O",168.004739858428,59.9047619047619
"1533","118","68916O",146.548939473151,75.7333333333333
"1534","116","689330O",131.241707074634,39.9166666666667
"1535","116","689430O",180.491333809456,36.1851851851852
"1536","110","689530O",182.091658614724,60.0277777777778
"1537","116","689830O",128.003613198733,59.9375
"1538","110","689930O",45.0781670825103,33.5454545454545
"1539","110","690030O",86.1117425968596,53.9375
"1540","110","690130O",92.5749124419828,44.4090909090909
"1541","118","69016O",119.48691361452,24.3720930232558
"1542","110","690230O",182.862302193322,79.75
"1543","116","690330O",98.0837979079129,41.0555555555556
"1544","116","690430O",50.2135586602079,32.8571428571429
"1545","110","690530O",55.6218776520943,33.3076923076923
"1546","110","690630O",104.549741801929,34.3478260869565
"1547","110","690830O",114.355844563426,44.2
"1548","116","690930O",56.0015752654368,54.8571428571429
"1549","110","691030O",133.529741856645,63.5384615384615
"1550","116","691130O",64.1173721017478,62.6923076923077
"1551","116","691330O",114.614174241729,57.5555555555556
"1552","116","691430O",60.4204615565892,31
"1553","116","691530O",224.210239069146,103.4
"1554","116","691630O",178.283419835468,46.2068965517241
"1555","113","6916O",72.049882618447,19.9333333333333
"1556","116","691730O",96.3843539709643,33.75
"1557","116","691830O",8.03622286341121,60
"1558","110","691930O",190.089837053196,66.8611111111111
"1559","116","692030O",113.052390805064,56.9473684210526
"1560","110","692130O",115.361936493456,48.0384615384615
"1561","116","692230O",171.568486364349,72.4090909090909
"1562","110","692630O",68.7211968014759,28.1
"1563","110","692730O",38.9125810106392,33.2222222222222
"1564","110","692830O",56.8156093137641,57.1
"1565","110","692930O",104.81665691036,52.6666666666667
"1566","118","69316O",262.812771798585,82.7142857142857
"1567","118","69416O",227.789323789023,104.344827586207
"1568","116","694330O",108.724611848419,68.8571428571429
"1569","116","694730O",104.009479138565,84.5384615384615
"1570","118","69516O",202.78558880944,37.425
"1571","116","695330O",45.8205292527905,22.125
"1572","116","695430O",84.0056429265071,66.7619047619048
"1573","116","695730O",168.937178103350,61.0952380952381
"1574","116","695830O",191.750744930592,46.6666666666667
"1575","116","695930O",97.6732081802546,65.9333333333333
"1576","116","696030O",16.0168143426443,54.25
"1577","116","696130O",160.202791026984,51.6153846153846
"1578","118","69616O",141.254953011562,60.96
"1579","116","696230O",40.0011256300596,56.8
"1580","116","696430O",88.0024834551509,84.6363636363636
"1581","116","696530O",168.713422724689,46.2352941176471
"1582","116","696630O",198.627496441431,38.7222222222222
"1583","116","696730O",92.6003353884874,68.0769230769231
"1584","116","696930O",128.003609190585,84.25
"1585","116","697030O",161.576109837069,54.6
"1586","116","697130O",48.0078977669301,83.0833333333333
"1587","116","697230O",40.0011222920083,71
"1588","116","697330O",207.234577224753,80.3076923076923
"1589","116","697430O",80.0022529009468,62.9
"1590","116","697530O",96.352247802434,63.5
"1591","116","697630O",152.004291307991,84.578947368421
"1592","116","697730O",140.490424749450,50.2380952380952
"1593","116","697830O",20.0218365592695,72.6
"1594","116","697930O",156.114540068809,76.725
"1595","116","698030O",124.012188830748,91.4705882352941
"1596","116","698230O",100.768479137071,54.6666666666667
"1597","116","698330O",123.148254234004,74.375
"1598","116","698430O",241.374445262125,67.6153846153846
"1599","116","698530O",35.9966166526992,37.1428571428571
"1600","116","698630O",62.2604031624919,21.6190476190476
"1601","116","698730O",118.198786656113,27.6
"1602","116","698830O",48.0013529881294,66
"1603","116","698930O",177.66514603566,87.3333333333333
"1604","116","699030O",32.0009025578639,62.75
"1605","116","699130O",68.0019212183705,59.8823529411765
"1606","118","69916O",191.853647905735,70.037037037037
"1607","116","699230O",194.391061009357,72.76
"1608","116","699330O",203.214722226141,78.9677419354839
"1609","116","699530O",230.097447527240,95.1875
"1610","116","699630O",194.132328844314,57.8333333333333
"1611","116","699730O",70.1943786066816,29.85
"1612","116","699830O",144.004054473765,100.611111111111
"1613","116","699930O",174.992315649283,41.7941176470588
"1614","116","700030O",154.47254529189,45.25
"1615","116","700130O",93.2349808065753,38.6315789473684
"1616","118","70016O",20.7652006301501,19.7142857142857
"1617","116","700230O",229.889023023808,70.40625
"1618","116","700330O",137.074960283296,57.7368421052632
"1619","116","700430O",88.0024869051214,82.7272727272727
"1620","116","700630O",88.002484700007,73
"1621","116","700730O",72.0020308231525,70.8888888888889
"1622","116","700930O",180.391130068905,57.6086956521739
"1623","116","701030O",46.3366755826022,51.5
"1624","116","701130O",52.6319295696152,30
"1625","118","70116O",157.343542128248,27.8055555555556
"1626","116","701230O",36.0010156369964,67.1111111111111
"1627","116","701330O",92.9668545864932,62.2307692307692
"1628","116","701430O",138.501761596386,81.2777777777778
"1629","116","701530O",160.004516280851,70.25
"1630","116","701630O",64.7381229291169,79.1111111111111
"1631","116","701730O",55.2509426902193,38.9
"1632","116","701830O",178.757136498251,94.2173913043478
"1633","116","701930O",187.723760441428,44.8709677419355
"1634","116","702030O",8.00022550213037,47
"1635","116","702130O",109.991596218517,59.9310344827586
"1636","118","70216O",169.329444553434,30.2682926829268
"1637","116","702230O",200.070657938385,38.4615384615385
"1638","116","702330O",32.6423130089226,44
"1639","116","702430O",245.846935132173,56.3170731707317
"1640","116","702530O",127.232320804022,56.875
"1641","116","702630O",80.002254537193,66.8
"1642","116","702730O",152.180787266523,61
"1643","116","702830O",184.005193393853,75.8695652173913
"1644","116","702930O",202.782757123448,72.8214285714286
"1645","116","703030O",116.980623412251,56.7857142857143
"1646","116","703130O",84.0023733643493,87.9047619047619
"1647","116","703230O",104.073694963884,44.5
"1648","116","703330O",180.606091876383,93.5555555555556
"1649","116","703430O",91.4778698575456,34.8
"1650","116","703530O",173.950345894139,76.5454545454545
"1651","116","703630O",100.009363322429,71.36
"1652","116","703730O",208.005869597484,96.9423076923077
"1653","116","703930O",172.004852119492,78.4651162790698
"1654","116","704030O",72.0020321619291,74
"1655","116","704130O",164.188908058481,52.3571428571429
"1656","116","704530O",16.0020879839636,66.75
"1657","116","704830O",30.3766205998337,39.7
"1658","116","705030O",129.969251036518,86.1612903225806
"1659","116","705130O",126.915399277614,48.4
"1660","116","705230O",160.004515255415,60.5625
"1661","116","705330O",138.067142698312,70.4444444444444
"1662","116","705430O",144.702921895366,33.4390243902439
"1663","110","705530O",56.042375555362,45.4117647058824
"1664","110","705630O",143.543655834201,72.1666666666667
"1665","118","70616O",184.023161653840,46.1
"1666","116","706430O",121.734428008915,66.1515151515152
"1667","116","706730O",81.4454252551578,61.3636363636364
"1668","116","706830O",191.795866784354,59.5918367346939
"1669","116","706930O",20.5158724429974,21.5
"1670","116","707030O",21.4175545395832,67.6
"1671","116","707130O",54.9695087059095,42.4285714285714
"1672","118","70716O",64.0018080289004,55.125
"1673","116","707230O",174.750362090721,85.2608695652174
"1674","116","707330O",12.0085202712623,74.3333333333333
"1675","116","707430O",84.6993027483496,60.6363636363636
"1676","116","707530O",116.347794835881,45.1724137931034
"1677","116","707630O",97.606232127686,60.2962962962963
"1678","116","707730O",48.2821724341556,63
"1679","116","707830O",76.261580737305,44.6428571428571
"1680","116","707930O",160.557562656723,67.7619047619048
"1681","116","708030O",44.6249421214559,23.5
"1682","116","708130O",104.661717922535,44.8235294117647
"1683","116","708230O",149.679691933526,65.1891891891892
"1684","116","708330O",210.269200733665,69.9056603773585
"1685","116","708430O",123.277913872779,39.9047619047619
"1686","110","708530O",128.073139336047,48.4166666666667
"1687","116","708630O",125.923104351585,52.0555555555556
"1688","116","708730O",96.0027105576391,72.5
"1689","116","708830O",72.5691902495519,32.7272727272727
"1690","116","708930O",86.6998099087214,36.3888888888889
"1691","116","709030O",64.0018004634435,55.375
"1692","116","709130O",138.337128083801,85.15
"1693","118","70916O",47.9739391452016,34
"1694","116","709230O",238.371546860407,59.9677419354839
"1695","116","709430O",133.703057075646,38.8461538461538
"1696","116","709530O",140.382429174949,66.2
"1697","116","709830O",147.640826359204,60.3809523809524
"1698","116","709930O",138.174518894622,55.55
"1699","116","710230O",96.002709144577,69.5
"1700","116","710330O",81.8947819658536,34.6666666666667
"1701","118","71116O",144.631145822471,64.1578947368421
"1702","118","71316O",56.00158174159,64
"1703","118","71516O",144.004065205795,72.7777777777778
"1704","118","71716O",232.803796547168,73.6875
"1705","118","71816O",76.8496172586914,53.8461538461538
"1706","118","72016O",112.003172751097,88.1428571428571
"1707","118","72416O",191.516076482903,74.2380952380952
"1708","114","730O",121.439438192976,20.5423728813559
"1709","113","7316O",155.390082766452,61.4814814814815
"1710","118","74716O",88.002484345596,68.6363636363636
"1711","118","75216O",73.7070004001908,83.3333333333333
"1712","118","75516O",32.3193535906897,36.2
"1713","118","75916O",170.756907741845,78.4545454545455
"1714","118","76316O",206.864350619621,23.25
"1715","118","76416O",184.558263448389,90.25
"1716","118","76816O",60.2261494339143,23.4285714285714
"1717","118","77116O",8.00022529574519,62
"1718","113","7716O",158.540477129422,56.8695652173913
"1719","118","77216O",125.095383258896,75.0588235294118
"1720","118","77316O",135.702550014063,48.5
"1721","118","77416O",83.5212045764836,29.85
"1722","118","77516O",75.0311223447038,39.3333333333333
"1723","118","77616O",243.437148944959,68.5428571428571
"1724","118","77716O",113.148530813269,74.3125
"1725","113","7816O",97.1840832185092,75.3076923076923
"1726","116","782130O",28.5685669895962,33.3333333333333
"1727","118","78216O",158.152063951757,56.6451612903226
"1728","116","782230O",141.051035021017,58.2380952380952
"1729","116","782530O",124.055244848721,60.53125
"1730","116","782630O",16.0086331790253,58.25
"1731","116","782730O",40.6767892229584,29.125
"1732","116","782830O",105.240118296717,33.5
"1733","116","782930O",35.3519377550752,39.2
"1734","116","783030O",224.006316856431,62.3928571428571
"1735","116","783530O",8.02804142353932,63
"1736","116","783630O",8.00022614888394,73
"1737","116","783930O",132.280247937003,61.0909090909091
"1738","116","784030O",28.0024256802901,52
"1739","116","784130O",48.1895218813227,53.75
"1740","116","784230O",95.686805725336,58.0869565217391
"1741","116","784530O",41.2855806438677,57.4545454545455
"1742","116","784630O",96.0027035331797,82.1666666666667
"1743","116","784730O",46.6355981070106,35.5
"1744","116","784930O",60.9310835114566,65.2666666666667
"1745","116","785030O",5.85070744649629,47
"1746","116","785130O",40.3752108075198,36
"1747","118","78516O",29.4906830968317,22.6363636363636
"1748","116","785230O",116.003276617345,92.6896551724138
"1749","116","785330O",50.8079175343262,32.8947368421053
"1750","116","785430O",17.579430416064,80
"1751","116","785530O",151.071009570258,70.7692307692308
"1752","116","785630O",65.7984052268602,62
"1753","116","785730O",218.626226935308,67.7049180327869
"1754","116","785830O",162.020879558236,72.625
"1755","116","786030O",112.083840651429,57.6071428571429
"1756","116","786130O",118.163007673482,30
"1757","116","786230O",113.811211185369,91.6
"1758","116","786330O",102.336001974063,50.0625
"1759","116","786430O",109.361013068498,69.3157894736842
"1760","116","786730O",79.1469004351285,37.5384615384615
"1761","116","786830O",248.979727636051,51.4
"1762","116","786930O",33.1135486795201,25.8333333333333
"1763","116","787030O",72.0161418607694,53.2727272727273
"1764","116","787130O",35.4893792346449,34.3333333333333
"1765","116","787230O",49.9135091595755,26.5
"1766","116","787330O",73.4812005127916,60.4545454545455
"1767","116","787430O",64.3977735861422,52.6666666666667
"1768","116","787530O",23.6313952824108,58
"1769","116","787630O",109.455416456045,63.6785714285714
"1770","116","787730O",32.0139925527793,63
"1771","116","787830O",36.0026513768065,61.6666666666667
"1772","116","788030O",64.0018106422037,81.875
"1773","116","788130O",64.0018078098616,67.75
"1774","116","788230O",80.0022584602568,73.1
"1775","116","788430O",121.369033111435,68.0666666666667
"1776","116","788630O",131.932238427444,57.1515151515151
"1777","116","788930O",43.1868994303065,58.4545454545455
"1778","116","789030O",111.035013290124,73
"1779","116","789130O",26.7855671802725,43.5714285714286
"1780","118","78916O",178.950208018532,83.9166666666667
"1781","116","789230O",12.0458423759093,40
"1782","116","789330O",56.001584588113,66.8571428571429
"1783","116","789430O",157.148792236200,27.6666666666667
"1784","116","789530O",136.547580097575,64.7878787878788
"1785","116","789730O",82.8951433754259,72.9166666666667
"1786","116","789830O",40.001129125845,58.9
"1787","116","789930O",36.0010168395828,43.8888888888889
"1788","116","790130O",152.550575911168,49.8461538461538
"1789","116","790230O",116.626756016763,49.5263157894737
"1790","116","790330O",34.1689299894766,58.875
"1791","116","790430O",138.513223631841,61
"1792","116","790530O",72.0020327562137,67.1111111111111
"1793","116","790730O",293.363949079894,70.6595744680851
"1794","116","790830O",104.002934878072,59.5384615384615
"1795","116","790930O",56.001576893829,68.5714285714286
"1796","116","791030O",117.820418254191,45.875
