plot,subplot,point,scale,utme,utmn,slope,wetind,elevclass,insoclass,elev1,elevsq1,inso1,insosq1,LAIbeer2total,LAIbeer2can,acblue,acgreen,acred,acnir,acmir1,acmir2,acndvi,acndviC,acsr,acsrC,acvegind,acsavi,acsarvi2,acslavi,acinfrared,acbrightness,acgreenness,acwetness,MIRc
26,7,a,subplot,515373,5356202,8.540372,6.38397,Midrange,Midrange,1087.638,1182956.419,14828,219869584,11.71048377,9.229640121,0.0215,0.0415,0.0223,0.2429,0.0273,0.0212,0.831825038,0.736967797,10.89237668,9.650263551,0.2206,0.432435964,4.537414126,5.583908046,0.797927461,0.21167431,0.1309108,0.00028054,0.885964912
26,8,a,subplot,515343,5356202,8.48433,5.291964,Midrange,Midrange,1083.9,1174839.21,15163,229916569,12.78636915,11.03332803,0.0215,0.0415,0.0223,0.2344,0.0273,0.0212,0.82625633,0.732034117,10.51121076,9.312563921,0.2121,0.420444033,4.393305439,5.388505747,0.791364157,0.20575321,0.1249897,-0.00027706,0.885964912
26,9,a,subplot,515343,5356232,7.890962,6.750894,Midrange,Midrange,1081.725,1170128.976,14766,218034756,5.483322761,8.467015339,0.0255,0.0349,0.0242,0.2044,0.0247,0.0212,0.788276465,0.788276465,8.446280992,8.446280992,0.1802,0.370985452,3.889152674,4.502202643,0.784373636,0.18380549,0.10429042,-0.00044824,1
28,1,a,subplot,518267,5356507,23.21025,7.421177,Midrange,Upper,1225.814,1502619.963,14544,211527936,7.370378862,3.279585384,0.0195,0.0349,0.0204,0.2301,0.0298,0.0212,0.837125749,0.649873936,11.27941176,8.756385449,0.2097,0.419120586,4.34611399,5.53125,0.770681031,0.19925385,0.1258073,-0.00458059,0.776315789
28,2,a,subplot,518267,5356537,32.18907,5.469649,Midrange,Upper,1241.425,1541136.031,16340,266995600,5.184483531,5.41029251,0.0195,0.0437,0.0223,0.2558,0.0298,0.0212,0.839626034,0.651814947,11.47085202,8.90500354,0.2335,0.450134944,4.694977279,5.88045977,0.791316527,0.22139359,0.13972556,-0.00083465,0.776315789
28,3,a,subplot,518267,5356567,31.65839,5.267107,Midrange,Upper,1259.853,1587229.582,16879,284900641,4.446907423,2.464427322,0.0296,0.0503,0.0319,0.2515,0.0349,0.0239,0.7748765,0.428221223,7.884012539,4.356954298,0.2196,0.420474853,4.496682775,4.507168459,0.756284916,0.22996096,0.12580642,-0.001508,0.552631579
28,4,a,subplot,518297,5356567,33.74602,5.187066,Midrange,Upper,1267.889,1607542.516,16999,288966001,4.859882186,3.47947096,0.0296,0.0547,0.0319,0.2986,0.0323,0.0212,0.806959153,0.537972769,9.360501567,6.240334378,0.2667,0.481697772,5.258280757,5.623352166,0.804774856,0.26349322,0.15782994,0.0059621,0.666666667
28,5,a,subplot,518327,5356567,34.81797,6.593838,Midrange,Upper,1279.82,1637939.232,16727,279792529,3.497276173,3.705402136,0.0296,0.0547,0.0396,0.2943,0.0349,0.0239,0.762803235,0.421549156,7.431818182,4.107057416,0.2547,0.458148459,4.861058096,4.634645669,0.787970838,0.2645292,0.15055342,0.00295474,0.552631579
28,6,a,subplot,518327,5356537,35.57253,5.118992,Midrange,Upper,1260.402,1588613.202,16298,265624804,6.11681887,4.511066468,0.0275,0.0393,0.0223,0.2429,0.0273,0.0212,0.831825038,0.736967797,10.89237668,9.650263551,0.2206,0.432435964,4.711862959,5.583908046,0.797927461,0.21293707,0.12968408,0.00138512,0.885964912
28,7,a,subplot,518327,5356507,31.32777,5.839654,Midrange,Upper,1241.139,1540426.017,15797,249545209,7.56076883,5.755830081,0.0195,0.0393,0.0223,0.2301,0.0273,0.0212,0.823296355,0.729411683,10.31838565,9.141727637,0.2078,0.414274322,4.266414815,5.289655172,0.787878788,0.20117179,0.1234428,-0.00155536,0.885964912
28,8,a,subplot,518297,5356507,27.1372,5.674707,Midrange,Upper,1233.064,1520446.828,15249,232532001,5.040827664,4.417615936,0.0195,0.0415,0.0223,0.2387,0.0298,0.0212,0.829118774,0.643657996,10.70403587,8.30971206,0.2164,0.426544021,4.411824669,5.487356322,0.778026071,0.20860789,0.12859338,-0.00242743,0.776315789
28,9,a,subplot,518297,5356537,33.70784,6.692585,Midrange,Upper,1250.355,1563387.626,16490,271920100,4.644693059,3.795742144,0.0215,0.0437,0.0261,0.2558,0.0298,0.0212,0.814827953,0.632563806,9.800766284,7.608489615,0.2297,0.440657373,4.589777405,5.408033827,0.791316527,0.22358931,0.13732548,4.243E-05,0.776315789
29,1,a,subplot,516027,5354503,15.14098,4.701453,Midrange,Midrange,1327.806,1763068.774,15160,229825600,3.840269614,4.011767702,0.0255,0.0437,0.0261,0.2729,0.0273,0.0212,0.82541806,0.731291439,10.4559387,9.263594811,0.2468,0.463329161,4.982838684,5.769556025,0.818121252,0.23635407,0.14796024,0.00412184,0.885964912
29,2,a,subplot,516027,5354533,15.12088,6.089131,Midrange,Midrange,1323.822,1752504.688,14725,216825625,5.47911732,4.96499557,0.0175,0.0349,0.0184,0.1873,0.0273,0.0212,0.821098687,0.727464627,10.17934783,9.018545004,0.1689,0.359005243,3.619957992,4.72979798,0.745573159,0.16737487,0.09763332,-0.00619142,0.885964912
29,3,a,subplot,516027,5354563,15.13825,6.311079,Midrange,Midrange,1319.044,1739877.074,14486,209844196,6.88717821,6.341383177,0.0154,0.0349,0.0204,0.1873,0.0273,0.0212,0.803562831,0.711928473,9.181372549,8.134373925,0.1669,0.35375159,3.493970859,4.502403846,0.745573159,0.16740786,0.09742436,-0.00655768,0.885964912
29,4,a,subplot,516057,5354563,16.34348,6.007794,Midrange,Midrange,1325.953,1758151.358,14369,206468161,6.909064286,5.781015053,0.0175,0.0305,0.0204,0.1745,0.0247,0.0212,0.790661878,0.790661878,8.553921569,8.553921569,0.1541,0.33263779,3.305022949,4.194711538,0.752008032,0.15689715,0.08942792,-0.0058044,1
29,5,a,subplot,516087,5354563,16.74288,5.98239,Midrange,Midrange,1332.658,1775977.345,14182,201129124,4.803935577,6.221165179,0.0175,0.0371,0.0204,0.1745,0.0273,0.0212,0.790661878,0.700498681,8.553921569,7.578474372,0.1541,0.33263779,3.305022949,4.194711538,0.729435084,0.16011303,0.08702596,-0.00637488,0.885964912
29,6,a,subplot,516087,5354533,15.5957,5.769187,Midrange,Midrange,1338.445,1791435.018,14853,220611609,1.980326955,0.544872628,0.0175,0.0371,0.0204,0.1916,0.0273,0.0212,0.80754717,0.715458457,9.392156863,8.321121431,0.1712,0.360674157,3.618685267,4.605769231,0.750571037,0.17202489,0.09893782,-0.00525312,0.885964912
29,7,a,subplot,516087,5354503,14.66074,5.833593,Midrange,Midrange,1342.603,1802582.816,14915,222457225,9.181314511,4.370158504,0.0175,0.0371,0.0204,0.2044,0.0273,0.0212,0.818505338,0.72516701,10.01960784,8.877020984,0.184,0.380794702,3.847601522,4.913461538,0.764350453,0.18094137,0.1078543,-0.00441344,0.885964912
29,8,a,subplot,516057,5354503,15.43979,5.779683,Midrange,Midrange,1335.211,1782788.415,14910,222308100,3.694826916,1.148933991,0.0175,0.0371,0.0204,0.2044,0.0298,0.0212,0.818505338,0.635418618,10.01960784,7.778379773,0.184,0.380794702,3.847601522,4.913461538,0.745516652,0.18151287,0.1077938,-0.00632069,0.776315789
29,9,a,subplot,516057,5354533,15.95802,6.032837,Midrange,Midrange,1331.224,1772157.338,14729,216943441,9.193016115,7.035216186,0.0175,0.0327,0.0204,0.1745,0.0273,0.0212,0.790661878,0.700498681,8.553921569,7.578474372,0.1541,0.33263779,3.305022949,4.194711538,0.729435084,0.15836535,0.08858532,-0.00731692,0.885964912
31,1,a,subplot,518936,5355940,24.263,7.328904,Upper,Midrange,1405.165,1974488.677,14230,202492900,10.2528008,7.576621234,0.0215,0.0349,0.0204,0.2044,0.0273,0.0212,0.818505338,0.72516701,10.01960784,8.877020984,0.184,0.380794702,3.946634636,4.913461538,0.764350453,0.18149193,0.10729638,-0.00383406,0.885964912
31,2,a,subplot,518936,5355970,24.7795,7.427704,Upper,Midrange,1406.2,1977398.44,14344,205750336,8.928072393,8.14710378,0.0154,0.0349,0.0165,0.2002,0.0273,0.0212,0.847715736,0.751046398,12.13333333,10.7497076,0.1837,0.38447049,3.879783729,5.310344828,0.76,0.17487144,0.10818734,-0.00607258,0.885964912
31,3,a,subplot,518936,5356000,24.98815,6.993309,Upper,Midrange,1406.703,1978813.33,14387,206985769,5.667915385,5.524396144,0.0175,0.0327,0.0204,0.2002,0.0273,0.0212,0.815049864,0.722105581,9.81372549,8.694616443,0.1798,0.37427144,3.773030596,4.8125,0.76,0.17626797,0.10648794,-0.005631,0.885964912
31,4,a,subplot,518966,5356000,22.57142,7.046723,Upper,Midrange,1419.802,2015837.719,14778,218389284,6.424351885,7.147518848,0.0175,0.0349,0.0184,0.1873,0.0247,0.0212,0.821098687,0.821098687,10.17934783,10.17934783,0.1689,0.359005243,3.619957992,4.72979798,0.766981132,0.16678051,0.09769624,-0.00420788,1
31,5,a,subplot,518996,5356000,21.72364,7.024414,Upper,Midrange,1431.514,2049232.332,15092,227768464,6.577799446,6.315106722,0.0175,0.0305,0.0184,0.1959,0.0273,0.0212,0.828278115,0.733825347,10.64673913,9.4326373,0.1775,0.372742545,3.776435045,4.946969697,0.755376344,0.17161795,0.10518344,-0.0065693,0.885964912
31,6,a,subplot,518996,5355970,21.34595,7.513652,Upper,Midrange,1430.807,2047208.671,15229,231922441,6.047067047,7.522229719,0.0154,0.0305,0.0204,0.183,0.0273,0.0212,0.799410029,0.708249237,8.970588235,7.947626419,0.1626,0.346744384,3.416253467,4.399038462,0.740370899,0.1626648,0.09598834,-0.0077818,0.885964912
31,7,a,subplot,518996,5355940,20.77908,7.40951,Upper,Midrange,1429.591,2043730.427,15297,233998209,7.192628794,4.554875951,0.0154,0.0349,0.0204,0.2087,0.0247,0.0212,0.821911829,0.821911829,10.23039216,10.23039216,0.1883,0.387395419,3.872573215,5.016826923,0.788346187,0.18172074,0.11239452,-0.0031703,1
31,8,a,subplot,518966,5355940,22.40974,7.373133,Upper,Midrange,1418.297,2011566.38,14970,224100900,6.622876043,6.195362059,0.0175,0.0327,0.0184,0.1959,0.0247,0.0212,0.828278115,0.828278115,10.64673913,10.64673913,0.1775,0.372742545,3.776435045,4.946969697,0.776065277,0.17189743,0.10446668,-0.00411474,1
31,9,a,subplot,518966,5355970,22.34785,7.504024,Upper,Midrange,1419.198,2014122.963,14802,219099204,6.407311284,6.20618915,0.0175,0.0282,0.0184,0.1788,0.0247,0.0212,0.813387424,0.813387424,9.717391304,9.717391304,0.1604,0.345094664,3.463016538,4.515151515,0.757248157,0.15819817,0.09414962,-0.00619995,1
33,1,a,subplot,518911,5356932,20.6851,5.063069,Upper,Midrange,1570.368,2466055.655,15629,244265641,2.70464429,1.512162044,0.0175,0.0393,0.0223,0.2258,0.0273,0.0212,0.820233777,0.726698346,10.12556054,8.970891354,0.2035,0.408033685,4.141734848,5.190804598,0.78427499,0.19746421,0.12111622,-0.00236264,0.885964912
33,2,a,subplot,518911,5356962,18.92236,5.852386,Upper,Midrange,1566.203,2452991.837,14275,203775625,5.487168023,3.093941577,0.0175,0.0371,0.0223,0.2002,0.0298,0.0212,0.799550562,0.620703726,8.977578475,6.969435922,0.1779,0.369342561,3.69777593,4.602298851,0.740869565,0.17932891,0.10400244,-0.00642027,0.776315789
33,3,a,subplot,518911,5356992,15.50505,5.775278,Upper,Midrange,1565.923,2452114.842,15634,244421956,8.396110681,4.106936338,0.0175,0.0349,0.0223,0.2173,0.0298,0.0212,0.813856427,0.631809595,9.744394619,7.564727401,0.195,0.395484045,3.996392999,4.995402299,0.758802104,0.19036693,0.11669398,-0.00576953,0.776315789
33,4,a,subplot,518941,5356992,16.28026,5.318719,Upper,Midrange,1573.419,2475647.35,13259,175801081,6.28062408,5.350791342,0.0195,0.0371,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.118936355,5.091954023,0.780546624,0.19430719,0.11823172,-0.00259054,0.885964912
33,5,a,subplot,518971,5356992,8.952593,5.238003,Upper,Midrange,1583.848,2508574.487,15820,250272400,4.563948622,1.816407738,0.0195,0.0349,0.0223,0.1959,0.0273,0.0212,0.795600367,0.704874009,8.784753363,7.782983243,0.1736,0.362573099,3.667244075,4.503448276,0.755376344,0.17560039,0.10117844,-0.00474092,0.885964912
33,6,a,subplot,518971,5356962,8.107879,5.337456,Upper,Midrange,1588.349,2522852.546,16963,287743369,3.23300518,1.362437361,0.0195,0.0349,0.0223,0.2002,0.0298,0.0212,0.799550562,0.620703726,8.977578475,6.969435922,0.1779,0.369342561,3.744474847,4.602298851,0.740869565,0.17916727,0.10411332,-0.00636609,0.776315789
33,7,a,subplot,518971,5356932,5.817285,5.667983,Upper,Midrange,1589.233,2525661.528,17149,294088201,7.113265167,6.710344489,0.0134,0.0415,0.0319,0.2429,0.0349,0.0239,0.76783115,0.424327741,7.614420063,4.207968982,0.211,0.408492514,3.954865797,4.353046595,0.748740101,0.21470602,0.12835166,-0.00821036,0.552631579
33,8,a,subplot,518941,5356932,17.80335,4.531127,Upper,Midrange,1581.254,2500364.213,16369,267944161,0.145858942,-0.057435568,0.0255,0.0437,0.0319,0.2429,0.0298,0.0212,0.76783115,0.596079445,7.614420063,5.911194522,0.211,0.408492514,4.243594385,4.574387947,0.781444811,0.21829189,0.12435926,0.00078367,0.776315789
33,9,a,subplot,518941,5356962,19.50197,5.53229,Upper,Midrange,1577.004,2486941.616,14094,198640836,4.959338348,4.030958406,0.0175,0.0371,0.0204,0.1916,0.0273,0.0212,0.80754717,0.715458457,9.392156863,8.321121431,0.1712,0.360674157,3.618685267,4.605769231,0.750571037,0.17202489,0.09893782,-0.00525312,0.885964912
34,1,a,subplot,519721,5355674,16.23659,5.321539,Upper,Upper,1689.142,2853200.696,16115,259693225,3.646223228,2.503652862,0.0215,0.0349,0.0261,0.2301,0.0298,0.0212,0.796252927,0.61814372,8.816091954,6.844071385,0.204,0.404654853,4.161736505,4.864693446,0.770681031,0.20219133,0.12254158,-0.00352757,0.776315789
34,2,a,subplot,519721,5355704,12.31739,4.914496,Upper,Upper,1688.191,2849988.852,16088,258823744,7.053257098,4.884714921,0.0195,0.0437,0.0223,0.2472,0.0298,0.0212,0.834508349,0.647842008,11.08520179,8.605617182,0.2249,0.438401559,4.553553351,5.682758621,0.784837545,0.21540283,0.1337348,-0.00139881,0.776315789
34,3,a,subplot,519721,5355734,9.394628,5.189486,Upper,Upper,1685.759,2841783.406,15788,249260944,3.839784677,2.145536429,0.0175,0.0349,0.0223,0.2472,0.0323,0.0212,0.834508349,0.556338899,11.08520179,7.390134529,0.2249,0.438401559,4.49889978,5.682758621,0.768872987,0.21176677,0.13746182,-0.00571534,0.666666667
34,4,a,subplot,519751,5355734,12.27679,4.917876,Upper,Upper,1684.857,2838743.11,14573,212372329,7.882677706,4.193222235,0.0154,0.0415,0.0223,0.2515,0.0323,0.0212,0.837107378,0.558071585,11.27802691,7.518684604,0.2292,0.444300853,4.512521657,5.781609195,0.772374912,0.21663586,0.1388204,-0.00457166,0.666666667
34,5,a,subplot,519781,5355734,17.80879,5.22395,Upper,Upper,1680.622,2824490.307,13726,188403076,5.001406769,2.171005025,0.0175,0.0415,0.0223,0.2087,0.0298,0.0212,0.806926407,0.626429711,9.358744395,7.265341043,0.1864,0.38248974,3.847265222,4.797701149,0.750104822,0.18699769,0.10836418,-0.00492063,0.776315789
34,6,a,subplot,519781,5355704,15.59539,4.670596,Upper,Upper,1687.809,2848699.22,14234,202606756,5.527357793,2.556174652,0.0175,0.0371,0.0204,0.2301,0.0298,0.0212,0.837125749,0.649873936,11.27941176,8.756385449,0.2097,0.419120586,4.292732856,5.53125,0.770681031,0.19941549,0.12569642,-0.00463477,0.776315789
34,7,a,subplot,519781,5355674,12.3323,4.913258,Upper,Upper,1695.448,2874543.921,14216,202094656,4.606988265,2.463488733,0.0154,0.0393,0.0223,0.2472,0.0298,0.0212,0.834508349,0.647842008,11.08520179,8.605617182,0.2249,0.438401559,4.442907942,5.682758621,0.784837545,0.21219514,0.1366652,-0.00341751,0.776315789
34,8,a,subplot,519751,5355674,8.615153,5.276607,Upper,Upper,1695.932,2876185.349,15676,245736976,2.704776503,0.039309066,0.0215,0.0393,0.0223,0.2515,0.0323,0.0212,0.837107378,0.558071585,11.27802691,7.518684604,0.2292,0.444300853,4.681181324,5.781609195,0.772374912,0.21793423,0.13756024,-0.00344082,0.666666667
34,9,a,subplot,519751,5355704,9.546277,5.173341,Upper,Upper,1691.034,2859595.989,15089,227677921,3.911452648,0.157853446,0.0215,0.0393,0.0223,0.2772,0.0323,0.0212,0.851085142,0.567390095,12.43049327,8.286995516,0.2549,0.478236398,5.099019804,6.372413793,0.791276252,0.23583685,0.15546286,-0.0017549,0.666666667
35,1,a,subplot,517545,5355598,7.401381,5.428601,Upper,Midrange,1527.208,2332364.275,15994,255808036,6.856406548,5.933118671,0.0195,0.0349,0.0184,0.2087,0.0273,0.0212,0.837956847,0.742400365,11.3423913,10.04896072,0.1903,0.392586989,4.056358443,5.27020202,0.768644068,0.18299431,0.11187176,-0.00426238,0.885964912
35,2,a,subplot,517545,5355628,11.10871,5.713008,Upper,Midrange,1525.036,2325734.801,14544,211527936,6.623074644,5.675486278,0.0175,0.0327,0.0204,0.2087,0.0273,0.0212,0.821911829,0.728185041,10.23039216,9.06376849,0.1883,0.387395419,3.923407093,5.016826923,0.768644068,0.18218907,0.11240904,-0.0050734,0.885964912
35,3,a,subplot,517545,5355658,15.70724,5.356272,Upper,Midrange,1517.677,2303343.476,13502,182304004,5.85330729,5.769983353,0.0195,0.0305,0.0204,0.1959,0.0273,0.0212,0.811373093,0.718848091,9.602941176,8.507868937,0.1755,0.367513612,3.743440979,4.709134615,0.755376344,0.17311095,0.10360344,-0.0058589,0.885964912
35,4,a,subplot,517575,5355658,15.78594,4.657896,Upper,Midrange,1521.08,2313684.366,12782,163379524,6.640286199,6.050685939,0.0175,0.0371,0.0184,0.2215,0.0273,0.0212,0.846602751,0.750060332,12.03804348,10.66528413,0.2031,0.41174483,4.228959314,5.593434343,0.780546624,0.19207243,0.12067736,-0.00347688,0.885964912
35,5,a,subplot,517605,5355658,15.74095,6.047176,Upper,Midrange,1522.753,2318776.699,12602,158810404,7.517000941,4.363239569,0.0175,0.0349,0.0223,0.2215,0.0273,0.0212,0.817063167,0.723889297,9.932735426,8.80005507,0.1992,0.401720893,4.068461256,5.091954023,0.780546624,0.19272115,0.1196802,-0.00358676,0.885964912
35,6,a,subplot,517605,5355628,9.01663,6.329447,Upper,Midrange,1528.159,2335269.929,15270,233172900,7.513119045,6.36023853,0.0175,0.0349,0.0204,0.2173,0.0298,0.0212,0.828355069,0.64306512,10.65196078,8.269285346,0.1969,0.400366002,4.07339981,5.223557692,0.758802104,0.18962517,0.11755962,-0.00594547,0.776315789
35,7,a,subplot,517605,5355598,6.354341,6.273576,Upper,Midrange,1531.538,2345608.645,15582,242798724,6.920711374,7.395057332,0.0175,0.0349,0.0184,0.213,0.0273,0.0212,0.840968021,0.745068159,11.57608696,10.25600686,0.1946,0.399097621,4.080862308,5.378787879,0.77278402,0.18527749,0.11553594,-0.0045055,0.885964912
35,8,a,subplot,517575,5355598,5.533953,5.717383,Upper,Midrange,1529.714,2340024.922,15942,254147364,7.539546307,7.488574638,0.0175,0.0349,0.0223,0.2173,0.0273,0.0212,0.813856427,0.721048238,9.744394619,8.633191724,0.195,0.395484045,3.996392999,4.995402299,0.776778414,0.18979543,0.11675448,-0.00386228,0.885964912
35,9,a,subplot,517575,5355628,9.201099,5.210453,Upper,Midrange,1527.055,2331896.973,15289,233753521,4.186503093,2.073980359,0.0175,0.0349,0.0223,0.213,0.0298,0.0212,0.810454739,0.62916881,9.551569507,7.415034222,0.1907,0.389024888,3.92209288,4.896551724,0.754530478,0.18737155,0.1136986,-0.00605161,0.776315789
37,1,a,subplot,514225,5355767,12.55231,6.841053,Lower,Upper,873.8928,763688.6259,16417,269517889,7.945067059,7.315846943,0.0255,0.0437,0.0261,0.2601,0.0323,0.0212,0.817610063,0.545073375,9.965517241,6.643678161,0.234,0.446451285,4.773756579,5.498942918,0.779069767,0.22858059,0.13892276,-0.00053234,0.666666667
37,2,a,subplot,514225,5355797,11.89907,6.741584,Lower,Upper,880.0764,774534.4698,16743,280328049,4.096110711,3.263236721,0.0316,0.0525,0.0261,0.3071,0.0374,0.0239,0.843337335,0.373583644,11.76628352,5.212257176,0.281,0.505880941,5.726746556,6.142,0.78287373,0.26858514,0.16567088,0.00069125,0.442982456
37,3,a,subplot,514225,5355827,13.80092,6.407012,Lower,Upper,887.3817,787446.2815,16783,281669089,6.395329653,3.853942029,0.0356,0.0635,0.0415,0.3028,0.0424,0.0239,0.758931165,0.169760918,7.296385542,1.63208624,0.2613,0.464230724,5.084448941,4.629969419,0.754345307,0.27853852,0.15030226,0.00142621,0.223684211
37,4,a,subplot,514255,5355827,13.0192,5.956267,Lower,Upper,887.6813,787978.0904,16721,279591841,4.014264423,4.10238191,0.0275,0.0481,0.028,0.2772,0.0349,0.0212,0.816513761,0.451231289,9.9,5.471052632,0.2492,0.464232489,5.028451511,5.634146341,0.776353733,0.24428845,0.1476779,0.00024906,0.552631579
37,5,a,subplot,514285,5355827,11.57762,5.670915,Lower,Upper,886.9962,786762.2588,16456,270799936,5.950301135,3.893136887,0.0235,0.0437,0.0261,0.2429,0.0298,0.0212,0.805947955,0.625670123,9.30651341,7.224793305,0.2168,0.422886866,4.430819538,5.135306554,0.781444811,0.21531537,0.12767054,-0.00027861,0.776315789
37,6,a,subplot,514285,5355797,10.1799,6.207035,Lower,Upper,881.3173,776720.1833,16400,268960000,9.636456189,7.714578204,0.0215,0.0393,0.0223,0.2215,0.0298,0.0212,0.817063167,0.634299037,9.932735426,7.710939344,0.1992,0.401720893,4.17067962,5.091954023,0.762833267,0.19646473,0.11672274,-0.00350157,0.776315789
37,7,a,subplot,514285,5355767,10.446,6.468589,Lower,Upper,876.1926,767713.4723,16333,266766889,6.35686415,6.905744924,0.0255,0.0437,0.0261,0.29,0.0298,0.0212,0.834862385,0.648116852,11.11111111,8.625730994,0.2639,0.485050852,5.255506432,6.131078224,0.813633521,0.24883743,0.1598116,0.00333635,0.776315789
37,8,a,subplot,514255,5355767,11.98783,6.55167,Lower,Upper,875.7581,766952.2497,16401,268992801,5.547767728,2.282969354,0.0255,0.0437,0.0223,0.2558,0.0298,0.0212,0.839626034,0.651814947,11.47085202,8.90500354,0.2335,0.450134944,4.871281345,5.88045977,0.791316527,0.22353019,0.13771916,0.00074095,0.776315789
37,9,a,subplot,514255,5355797,11.38778,6.380908,Lower,Upper,881.1988,776511.3251,16588,275161744,2.285504806,0.978492558,0.0255,0.0459,0.0261,0.2643,0.0349,0.0212,0.820247934,0.453294911,10.12643678,5.596188748,0.2382,0.452049595,4.842841459,5.587737844,0.76671123,0.23297451,0.14100588,-0.00176934,0.552631579
40,1,a,subplot,512157,5355853,17.4481,5.245656,Lower,Upper,807.0024,651252.8736,16778,281501284,2.857648819,0.140690249,0.0396,0.0657,0.0396,0.4013,0.0424,0.0239,0.82036743,0.183503241,10.13383838,2.266779638,0.3617,0.57662876,6.738579626,6.319685039,0.808879874,0.3487101,0.21766572,0.00923329,0.223684211
40,2,a,subplot,512157,5355883,7.158062,5.461942,Lower,Upper,813.1367,661191.2929,16530,273240900,1.369115722,0.08431997,0.0316,0.0525,0.0357,0.3028,0.0399,0.0239,0.789069424,0.263023141,8.481792717,2.827264239,0.2671,0.477817531,5.216796875,5.080536913,0.767143274,0.2699091,0.15824124,-0.00060912,0.333333333
40,3,a,subplot,512157,5355913,9.321457,5.197364,Lower,Upper,814.7458,663810.7186,15839,250873921,4.860247858,1.939330014,0.0336,0.0547,0.03,0.2815,0.0323,0.0212,0.807383628,0.538255752,9.383333333,6.255555556,0.2515,0.464879852,5.198429103,5.498046875,0.794136393,0.252264,0.14544612,0.0057148,0.666666667
40,4,a,subplot,512187,5355913,9.049974,5.227121,Lower,Upper,817.9833,669096.6791,16710,279224100,1.833988311,0.56077782,0.0336,0.0547,0.0415,0.2986,0.0399,0.0239,0.755954131,0.25198471,7.195180723,2.398393574,0.2571,0.459052494,4.96102192,4.565749235,0.764254062,0.27083374,0.15122456,0.00064866,0.333333333
40,5,a,subplot,512217,5355913,16.44637,4.614904,Lower,Upper,821.2186,674399.989,17396,302620816,0.478317541,-0.009407098,0.0376,0.0547,0.0415,0.3114,0.0475,0.0239,0.764805894,0,7.503614458,0,0.2699,0.474674639,5.278081977,4.76146789,0.735302313,0.28291198,0.15861952,-0.0032593,0
40,6,a,subplot,512217,5355883,22.65938,4.962971,Lower,Upper,807.4207,651928.1868,16911,285981921,0.514305237,0.489898462,0.0316,0.0591,0.0415,0.2943,0.045,0.0239,0.752829065,0.082547047,7.091566265,0.77758402,0.2528,0.453697057,4.838092322,4.5,0.734748011,0.2700397,0.1472152,-0.00310737,0.109649123
40,7,a,subplot,512217,5355853,24.16528,5.58425,Lower,Upper,794.6438,631458.7689,16903,285711409,1.160445803,0.181184073,0.0316,0.0613,0.0396,0.3414,0.045,0.0239,0.792125984,0.086855919,8.621212121,0.945308347,0.3018,0.5138479,5.622205663,5.376377953,0.767080745,0.30298164,0.18011102,0.00027747,0.109649123
40,8,a,subplot,512187,5355853,22.73533,4.95926,Lower,Upper,801.8297,642930.8678,16717,279458089,2.133874477,0.207997508,0.0316,0.0591,0.0377,0.3328,0.045,0.0239,0.796491228,0.087334564,8.827586207,0.967937084,0.2951,0.508500862,5.580559758,5.402597403,0.761778719,0.29537528,0.17576558,-0.00093365,0.109649123
40,9,a,subplot,512187,5355883,16.00449,4.643495,Lower,Upper,811.457,658462.4628,16688,278489344,0.288517184,0.585768482,0.0316,0.0591,0.0396,0.3071,0.045,0.0239,0.771560427,0.084600924,7.755050505,0.850334485,0.2675,0.473898665,5.113940506,4.836220472,0.744390798,0.27821442,0.15699732,-0.00244363,0.109649123
41,1,a,subplot,513374,5355509,6.234977,7.391011,Lower,Upper,740.4642,548287.2315,15044,226321936,1.462905227,1.832025449,0.0255,0.0415,0.0242,0.1916,0.0298,0.0212,0.775718258,0.602202332,7.917355372,6.146367986,0.1674,0.350796312,3.65326699,4.220264317,0.730803975,0.17867639,0.09291148,-0.00376565,0.776315789
41,2,a,subplot,513374,5355539,20.50759,5.988731,Lower,Upper,743.0629,552142.4734,16222,263153284,4.564695834,2.739413424,0.0296,0.0437,0.0223,0.2301,0.0298,0.0212,0.823296355,0.63913796,10.31838565,8.010325702,0.2078,0.414274322,4.549435152,5.289655172,0.770681031,0.20708758,0.1184455,0.00013169,0.776315789
41,3,a,subplot,513374,5355569,31.65691,5.267165,Lower,Upper,761.4481,579803.209,16409,269255281,0.673182927,0.269746371,0.0316,0.0547,0.0357,0.2472,0.0399,0.0239,0.747613998,0.249204666,6.924369748,2.308123249,0.2115,0.405224167,4.318441686,4.147651007,0.722048067,0.23205198,0.1187306,-0.00378546,0.333333333
41,4,a,subplot,513404,5355569,26.38756,6.736786,Lower,Upper,753.8283,568257.1059,16491,271953081,1.89935198,1.419812457,0.0296,0.0569,0.0357,0.29,0.0374,0.0239,0.780779859,0.34587178,8.1232493,3.598456927,0.2543,0.46197166,4.95827484,4.865771812,0.771533293,0.2614566,0.1484947,0.00087529,0.442982456
41,5,a,subplot,513434,5355569,22.67436,7.880009,Lower,Upper,753.8951,568357.8218,16633,276656689,1.713319355,0.481081227,0.0356,0.0569,0.0357,0.29,0.0374,0.0239,0.780779859,0.34587178,8.1232493,3.598456927,0.2543,0.46197166,5.138619463,4.865771812,0.771533293,0.2635932,0.1464883,0.00245089,0.442982456
